Давление атм возд, hPa;Температура воды, градус C;Запах, баллы;Цветность, градусы;Мутность, ЕМФ;Жобщ, мг-экв/л;Кальций, мг/л;Магний, мг/л;Хлориды, мг/л;Кислотность, мг-экв/л;Щелочность, мг-экв/л;pH;УЭП, мСм/см;Растворённый_кислород, мгО2/л;Растворённый_кислород, %;БПК5, мгО2/л;Аммоний, мг/л;Нитриты, мг/л;Сульфаты, мг/л;Железо_общее, мг/л;Фосфаты, мг/л;ИЗВ;Индекс ITS;Хемотаксис (индекс);Нитраты мг/л
0.5359249507246339;-0.14835964402710283;1.447154743642503;-0.48020130120357035;-0.4283618183931712;-0.5983502012543328;0.889901669069166;-0.7511845018930705;-0.6324045844594587;-0.5824384169853504;-1.6069829622801115;1.3181381879880516;0.10737981232081603;-0.23346510252127448;-1.2453108822138603;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-0.28932356910193957;-0.599792120460803;-0.6691580571058113;-0.6952660119041791;-1.125610804565397;-0.3054175122928977;-0.530464787727344
-2.3978794713213927;-0.14835964402710283;-1.6054690073228888;-0.737989739560164;-0.556929734112663;-0.5983502012543328;-0.9288048518688663;-0.7818854863311061;-1.4114959581416566;-0.5824384169853504;-1.6069829622801115;1.6483392845390064;-2.6244085316225694;-0.23346510252127448;-1.2453108822138603;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-1.1328871648785148;-0.599792120460803;-0.6691580571058113;-0.6952660119041791;-1.125610804565397;-0.3054175122928977;-0.530464787727344
-2.3978794713213927;-0.14835964402710283;-1.6054690073228888;-0.737989739560164;-0.556929734112663;-0.5847260780998074;-0.834982690074444;-0.29066973532253726;-1.1340074805081641;-0.5824384169853504;-1.2924934298215438;1.9785403810899613;-2.6244085316225694;-0.23346510252127448;-1.2453108822138603;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-1.1328871648785148;-0.5824652533573134;-0.6691580571058113;-0.6952660119041791;-1.125610804565397;-0.2973018243337366;-0.530464787727344
0.48990448920234325;-0.14775081503120666;-0.8423130695815407;-0.7209458758671661;-0.556929734112663;-0.5711019549452817;-0.7411605282800217;0.20054601568603161;-0.856519002874672;-0.5588864374977539;-0.978003897362976;2.308741477640916;-0.0062080606082228615;-0.23337954577237785;-1.1235347275898142;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-0.8607698759183292;-0.5651383862538237;-0.6691580571058113;-0.6952660119041791;-1.125610804565397;-0.28918613637457546;-0.530464787727344
0.4920616983362006;-0.1471419860353105;-0.6515240851462039;-0.7039020121741681;-0.556929734112663;-0.5574778317907563;-0.6473383664855995;0.6917617666946005;-0.5790305252411797;-0.5353344580101576;-0.663514364904408;2.172776320237582;-0.07549666309493652;-0.2332939890234812;-1.0017585729657683;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-0.5886525869581437;-0.5478115191503342;-0.6657577963307383;-0.6665792475886272;-0.9624117281566773;-0.2810704484154144;-0.5187013830278232
0.494218907470058;-0.14653315703941436;-0.4607351007108668;-0.6868581484811702;-0.556929734112663;-0.5438537086362306;-0.553516204691177;1.1829775177031694;-0.30154204760768744;-0.5117824785225612;-0.34902483244584015;2.0368111628342476;-0.1447852655816502;-0.23320843227458457;-0.8799824183417222;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-0.31653529799795815;-0.5304846520468446;-0.6623575355556653;-0.6378924832730752;-0.7992126517479577;-0.2729547604562533;-0.5069379783283025
0.49637611660391534;-0.14592432804351818;-0.2699461162755299;-0.6698142847881723;-0.556929734112663;-0.5302295854817052;-0.4596940428967548;1.6741932687117382;-0.024053569974195273;-0.48823049903496485;-0.03453529998727238;1.9008460054309133;-0.21407386806836418;-0.23312287552568794;-0.7582062637176761;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-0.04441800903777259;-0.5131577849433551;-0.6589572747805923;-0.6092057189575233;-0.6360135753392383;-0.2648390724970922;-0.4951745736287817
0.49853332573777276;-0.14531549904762203;-0.07915713184019289;-0.6527704210951744;-0.556929734112663;-0.5166054623271795;-0.36587188110233254;2.1654090197203075;-0.05236872075312306;-0.46467851954736844;0.27995423247129564;1.7648808480275786;-0.28336247055507785;-0.23303731877679132;-0.6364301090936301;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-0.03421361070176563;-0.49583091783986544;-0.6555570140055192;-0.5805189546419713;-0.47281449893051875;-0.2567233845379311;-0.4834111689292609
0.5006905348716301;-0.14470667005172586;0.11163185259514408;-0.6357265574021764;-0.556929734112663;-0.5029813391726541;-0.2720497193079102;2.656624770728876;-0.08068387153205084;-0.44112654005977214;0.27995423247129564;1.6289156906242444;-0.3526510730417915;-0.23295176202789464;-0.5146539544695838;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-0.024009212365758675;-0.4785040507363758;-0.6521567532304463;-0.5518321903264194;-0.3096154225217992;-0.24860769657877002;-0.4716477642297402
0.5028477440054875;-0.1440978410558297;0.30242083703048106;-0.6186826937091785;-0.556929734112663;-0.4893572160181285;-0.17822755751348793;3.147840521737445;-0.10899902231097862;-0.4175745605721757;0.27995423247129564;1.4929505332209099;-0.3256739532211448;-0.232866205278998;-0.39287779984553783;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-0.013804814029751717;-0.46117718363288623;-0.6487564924553734;-0.5231454260108674;-0.14641634611307977;-0.2404920086196089;-0.45988435953021944
0.5050049531393449;-0.14404710530617168;0.49320982146581804;-0.6016388300161806;-0.556929734112663;-0.475733092863603;-0.08440539571906562;3.639056272746014;-0.1373141730899064;-0.3940225810845794;0.27995423247129564;1.3569853758175756;-0.298696833400498;-0.2327806485301014;-0.27110164522149177;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-0.0036004156937447587;-0.4438503165293966;-0.6453562316803004;-0.49445866169531555;0.016782730295639897;-0.2323763206604478;-0.4481209548306987
0.5071621622732022;-0.14399636955651368;0.683998805901155;-0.5845949663231826;-0.556929734112663;-0.4621089697090774;0.009416766075356695;3.44802792513157;-0.16562932386883417;-0.370470601596983;0.27995423247129564;1.2210202184142411;-0.2717197135798513;-0.23269509178120473;-0.14932549059744563;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;0.0066039826422622;-0.4265234494259071;-0.6419559709052274;-0.46577189737976366;0.17998180670435932;-0.22426063270128668;-0.436357550131178
0.5093193714070596;-0.14394563380685566;-0.07915713184019289;-0.5675511026301847;-0.556929734112663;-0.4484848465545519;0.103238927869779;3.2569995775171265;-0.19394447464776196;-0.3469186221093866;0.27995423247129564;1.0850550610109069;-0.24474259375920454;-0.2326095350323081;-0.027549335973399664;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;0.016808380978269158;-0.4091965823224174;-0.6385557101301543;-0.4370851330642117;0.34318088311307876;-0.21614494474212562;-0.42459414543165724
0.5114765805409169;-0.14389489805719766;-0.8423130695815407;-0.5505072389371868;-0.556929734112663;-0.43486072340002635;0.19706108966420122;3.065971229902683;-0.22225962542668976;-0.32336664262179027;0.27995423247129564;0.9490899036075727;2.078129407639641;-0.23252397828341148;0.0942268186506465;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;0.027012779314276116;-0.3918697152189279;-0.6351554493550814;-0.40839836874865976;0.5063799595217985;-0.20802925678296452;-0.4128307407321365
0.5136337896747744;-0.14450082786739907;-0.8423130695815407;-0.046648018512935534;-0.556929734112663;-0.4212366002455008;0.29088325145862365;2.87494288228824;-0.2505747762056175;-0.2998146631341939;0.27995423247129564;0.813124746204238;-0.1765898700017812;-0.2324384215345148;1.1063219704149405;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;0.037217177650283075;-0.37454284811543825;-0.6317551885800083;-0.3797116044331078;0.6695790359305178;-0.1999135688238034;-0.4010673360326157
0.5157909988086318;-0.14510675767760048;-1.2238910384522148;-0.21948344877474266;-0.4982607656921064;-0.40761247709097526;0.38470541325304586;2.6839145346737965;-0.2788899269845453;-0.27626268364659756;0.27995423247129564;0.6771595888009038;-0.23338380646630066;-0.23235286478561817;1.076554465951285;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;0.09844356766632482;-0.3572159810119487;-0.6283549278049353;-0.35102484011755586;0.8327781123392373;-0.19179788086464233;-0.38930393133309504
0.49853332573777276;-0.1457126874878019;-1.6054690073228888;-0.3923188790365498;-0.43959179727154973;-0.3939883539364497;0.47852757504746823;2.492886187059353;-0.3072050777634731;-0.25271070415900115;0.27995423247129564;0.5411944313975695;-0.13115472083016566;-0.23226730803672155;1.0467869614876293;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;0.15966995768236658;-0.3398891139084591;-0.6249546670298624;-0.3223380758020039;0.9959771887479569;-0.18368219290548124;-0.37754052663357424
0.48127565266691374;-0.14631861729800333;0.683998805901155;-0.5651543092983569;-0.38092282885099316;-0.38036423078192416;0.5723497368418905;2.301857839444909;-0.3355202285424009;-0.2291587246714048;0.27995423247129564;0.40522927399423486;3.3446341907984247;-0.23218175128782492;2.4756271757431034;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;0.22089634769840832;-0.3225622468049695;-0.6215544062547893;-0.293651311486452;1.1591762651566766;-0.17556650494632012;-0.3657771219340535
0.504285883428059;-0.14692454710820474;0.683998805901155;-0.737989739560164;-0.3222538604304365;-0.3667401076273986;0.6661718986363127;2.1108294918304664;-0.5035234564973725;-0.20560674518380842;0.27995423247129564;0.2692641165909006;0.5560519103905197;-0.23209619453892827;1.9636260989682248;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;0.28212273771445007;-0.3052353797014799;-0.6181541454797163;-0.26496454717090007;1.322375341565396;-0.16745081698715902;-0.3540137172345328
0.48990448920234325;-0.14753047691840615;-0.07915713184019289;-0.6620007385264135;-0.26358489200987983;2.1809709222688776;0.759994060430735;1.9198011442160225;-0.6715266844523439;-0.18205476569621204;0.27995423247129564;0.13329895918756635;0.37431131370405746;-0.23201063779003164;1.4516250221933467;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-0.7247112314382365;-0.28790851259799033;-0.6147538847046433;-0.23627778285534812;1.4855744179741155;-0.1593351290279979;-0.34225031253501204
0.48990448920234325;-0.14813640672860756;-0.07915713184019289;-0.5860117374926631;-0.2049159235893232;-0.38990111699009206;-0.8170843084398157;-0.5510140833570788;-0.8395299124073153;1.6697196215160524;0.27995423247129564;-0.002666198215767909;0.1925707170175952;-0.23192508104113502;0.9396239454184688;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-0.9734264335478461;-0.2705816454945007;-0.6113536239295703;-0.20759101853979617;1.648773494382835;-0.15121944106883684;-0.3304869078354913
-0.9539874910595247;-0.1482480253778552;-0.8423130695815407;2.144553707518111;-0.5312161509687646;-0.4593841450781723;-0.7924018627985139;-0.5894926505194167;-0.7925672123296937;0.543640602265351;-0.03453529998727217;0.0798840759219708;0.4027082819363172;-0.23269509178120473;-0.1528434683976958;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;0.22769927992241296;-0.3528842642360763;-0.6306217683216506;-0.4514285152219876;0.26158134490871904;-0.1732477369579884;0.07632167649279469
-2.3978794713213927;-0.14835964402710283;-1.6054690073228888;-0.737989739560164;-0.556929734112663;-0.5288671731662525;-0.767719417157212;-0.6279712176817545;-0.745604512252072;-0.5824384169853504;-0.34902483244584;0.16243435005970952;-2.6244085316225694;-0.23346510252127448;-1.2453108822138603;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-1.1328871648785148;-0.43518688297765185;-0.649889912713731;-0.6952660119041791;-1.125610804565397;-0.19527603284713993;0.48313026082108057
0.5157909988086318;-0.14835964402710283;-1.6054690073228888;-0.6794014581154836;-0.0683716543785941;-0.5983502012543328;-0.7430369715159102;-0.6664497848440925;-0.6986418121744504;-0.5824384169853504;-0.663514364904408;0.24498462419744824;-0.0005286669617709164;3.1307058517679027;-0.262983234913222;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;0.6630869422587098;-0.5174895017192274;-0.6691580571058113;-0.6952660119041791;-1.125610804565397;-0.2173043287362915;0.8899388451493664
0.48990448920234325;-0.14835964402710283;-0.8423130695815407;-0.6208131766708033;-0.15408359819158868;-0.5652630450219137;-0.7183545258746082;-0.7049283520064303;-0.6516791120968288;-0.5824384169853504;-0.9780038973629758;0.32753489833518695;-0.011887454254674806;6.494876806057079;0.7193444123874164;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;0.06442890654630162;-0.599792120460803;-0.6691580571058113;-0.6952660119041791;-1.125610804565397;-0.23933262462544305;-0.530464787727344
0.504285883428059;-0.14835964402710283;-0.07915713184019289;-0.5622248952261228;-0.23979554200458322;-0.5321758887894945;-0.6936720802333064;-0.7434069191687682;-0.6047164120192072;-0.5824384169853504;-1.2924934298215436;0.0952934604276821;0.06762405679565242;6.214577165670627;1.7016720596880548;-0.40886305325288286;-0.5743779729098795;-0.20891802635374862;-0.5342291291661065;-0.5942869285717344;-0.6691580571058113;-0.6952660119041791;-1.125610804565397;-0.2613609205145946;-0.09499893712172085
-2.3978794713213927;-0.14835964402710283;-0.8423130695815407;0.0822462006653613;-0.32550748581757777;-0.49908873255707537;-0.6689896345920046;-0.7818854863311061;-0.5577537119415855;-0.5824384169853504;-1.6069829622801115;-0.13694797747982296;0.025028604447262837;5.934277525284173;-1.2453108822138603;-0.40311937172169215;-0.5743779729098795;-0.20891802635374862;-1.1328871648785148;-0.5887817366826658;-0.6691580571058113;-0.6952660119041791;-1.125610804565397;-0.28338921640374615;0.34046691348390223
0.5129147199634886;-0.14827266845626053;-1.6054690073228888;-0.737989739560164;-0.556929734112663;-0.4660015763246561;-0.6788873571549326;-0.6590815485789638;-0.5107910118639639;-0.5824384169853504;-1.3374205058870534;0.32753489833518695;-0.01756684790112675;5.65397788489772;-1.169747217036888;-0.3973756901905015;-0.5743779729098795;-0.20891802635374862;-1.0298713340578731;-0.5832765447935973;-0.6691580571058113;-0.67187908219095;-1.125610804565397;-0.3054175122928977;0.3228453646549806
0.5116820290298557;-0.14818569288541822;-1.0966983821619902;-0.6805732237443772;-0.556929734112663;-0.432914420092237;-0.6887850797178606;-0.5362776108268217;-0.46382831178634215;-0.5608176998157368;-1.0678580494939953;0.21746786615153532;-0.1444066393385534;5.373678244511266;-1.0941835518599161;-0.3916320086593108;-0.5743779729098795;-0.20891802635374862;-0.9268555032372315;-0.5777713529045285;-0.6691580571058113;-0.6484921524777211;-1.0091707362610545;-0.3054175122928977;0.305223815826059
0.510449338096223;-0.14809871731457588;-0.5879277570010916;-0.6231567079285905;-0.556929734112663;-0.3998272638598178;-0.6986828022807888;0.8555003503641235;-0.41686561170872055;-0.5391969826461234;-0.7982955931009371;0.1074008339678837;-0.2712464307759804;5.093378604124814;-1.018619886682944;-0.38588832712812016;-0.5743779729098795;-0.20891802635374862;-0.8238396724165897;-0.57226616101546;-0.6691580571058113;-0.6251052227644919;-0.892730667956712;-0.3054175122928977;0.2876022669971374
0.5092166471625901;-0.1480117417437336;-0.07915713184019289;-0.5657401921128037;-0.556929734112663;-0.3667401076273986;-0.7085805248437168;2.2472783115550685;-0.3699029116310989;-0.5175762654765098;-0.5287331367078789;-0.002666198215767909;-0.39808622221340706;4.81307896373836;-0.9430562215059717;-0.38014464559692945;-0.5743779729098795;-0.20891802635374862;-0.7208238415959481;-0.5667609691263914;-0.6691580571058113;-0.6017182930512629;-0.7762905996523695;-0.3054175122928977;0.26998071816821584
0.5079839562289575;-0.1479247661728913;0.4296134933207056;-0.5083236762970169;-0.556929734112663;-0.34743926649182083;-0.7184782474066449;3.639056272746014;-0.3229402115534773;-0.4959555483068965;-0.2591706803148209;-0.11273323039941953;-0.371961011439728;4.532779323351908;-0.8674925563289995;-0.3744009640657388;-0.5743779729098795;-0.20891802635374862;-0.6178080107753064;-0.5612557772373228;-0.6691580571058113;-0.5783313633380338;-0.6598505313480271;-0.3054175122928977;0.2523591693392942
0.5067512652953248;-0.147837790602049;0.9383841184816041;-0.45090716048123014;-0.556929734112663;-0.32813842535624294;-0.728375969969573;-0.7818854863311061;-0.2759775114758555;-0.474334831137283;0.01039177607823736;-0.22280026258307115;-0.34583580066604924;4.252479682965454;-0.7919288911520274;-0.3686572825345481;-0.5743779729098795;-0.20891802635374862;-0.5147921799546648;-0.5557505853482542;-0.6691580571058113;-0.5549444336248048;-0.5434104630436846;-0.3054175122928977;0.2347376205103726
0.5055185743616919;-0.14775081503120666;1.447154743642503;-0.3934906446654433;-0.556929734112663;-0.3088375842206651;-0.738273692532501;-0.699197501577997;-0.22901481139823407;-0.4527141139676695;0.27995423247129564;-0.3328672947667228;-0.31971058989237017;3.972180042579001;-0.7163652259750553;-0.3629136010033575;-0.5743779729098795;-0.20891802635374862;-0.4117763491340231;-0.5502453934591856;-0.6691580571058113;-0.5315575039115757;-0.42697039473934206;-0.3054175122928977;0.21711607168145103
0.504285883428059;-0.1475478720325746;0.683998805901155;-0.33607412884965654;-0.556929734112663;-0.28953674308508726;-0.7481714150954291;-0.616509516824888;-0.18205211132061225;-0.431093396798056;0.27995423247129564;-0.3026774802249212;-0.2935853791186914;3.6918804021925475;-0.6408015607980829;-0.3571699194721668;-0.5734067515746718;-0.20891802635374862;-0.3087605183133814;-0.544740201570117;-0.6691580571058113;-0.5081705741983467;-0.31053032643499967;-0.3054175122928977;0.1852779221395706
0.5030531924944263;-0.14734492903394256;0.683998805901155;-0.27865761303386977;-0.556929734112663;-0.2702359019495094;-0.7580691376583572;-0.5338215320717788;-0.13508941124299062;-0.4094726796284425;0.27995423247129564;-0.27248766568311966;-0.26746016834501235;3.4115807618060945;-0.5652378956211107;-0.35142623794097616;-0.5724355302394641;-0.20891802635374862;-0.2057446874927398;-0.5392350096810484;-0.6691580571058113;-0.4847836444851176;-0.19409025813065717;-0.3054175122928977;0.15343977259769015
0.5018205015607934;-0.1471419860353105;0.683998805901155;-0.22124109721808305;-0.556929734112663;-0.2509350608139315;-0.7679668602212852;-0.4511335473186697;-0.088126711165369;-0.38785196245882914;0.27995423247129564;-0.2422978511413181;-0.4378419777385707;3.131281121419641;-0.4896742304441386;-0.34568255640978546;-0.5714643089042565;-0.20891802635374862;-0.10272885667209815;-0.5337298177919797;-0.6691580571058113;-0.4613967147718886;-0.07765018982631465;-0.3054175122928977;0.12160162305580971
0.5005878106271606;-0.14693904303667846;0.683998805901155;-0.16382458140229628;-0.556929734112663;-0.22514211856911387;-0.7778645827842133;-0.36844556256556066;-0.04116401108774739;-0.36623124528921563;0.27995423247129564;-0.21210803659951635;-0.2731395619914643;2.8509814810331875;-0.4141105652671665;-0.3399388748785948;-0.5704930875690489;-0.20891802635374862;0.00028697414854349576;-0.5282246259029112;-0.6691580571058113;-0.4380097850586595;0.03878987847802773;-0.3054175122928977;0.08976347351392928
0.4993551196935281;-0.1467361000380464;-0.8423130695815407;1.7461533936942841;-0.556929734112663;-0.19934917632429622;-0.7877623053471414;-0.28575757781245154;0.005798688989874225;-0.34461052811960213;0.27995423247129564;-0.1819182220577148;-0.36684955715792134;2.5706818406467344;-0.3385469000901942;-0.3341951933474041;-0.5695218662338413;-0.20891802635374862;0.10330280496918533;-0.5227194340138426;-0.6691580571058113;-0.4146228553454305;0.15522994678237012;-0.3054175122928977;0.057925323972048845
0.49812242875989526;-0.1467248254270113;-0.8423130695815407;-0.46848364491463423;-0.556929734112663;-0.17355623407947854;-0.7976600279100694;-0.20306959305934252;0.05276138906749604;-0.3229898109499887;0.27995423247129564;-0.15172840751591324;-0.46055955232437845;2.290382200260281;-0.262983234913222;-0.32845151181621346;-0.5685506448986336;-0.20891802635374862;0.20631863578982698;-0.517214242124774;-0.6691580571058113;-0.3912359256322014;0.27167001508671274;-0.3054175122928977;0.02608717443016834
0.4968897378262624;-0.14671355081597617;-0.8423130695815407;-0.3747423946031456;-0.5055025678248664;-0.14776329183466083;-0.8075577504729975;-0.12038160830623336;0.09972408914511746;-0.30136909378037524;0.27995423247129564;-0.12153859297411167;-0.18226926364823315;2.010082559873828;0.451436872214515;-0.32270783028502276;-0.5675794235634259;-0.20891802635374862;0.30933446661046865;-0.5117090502357055;-0.6533932116941092;-0.36784899591897235;0.3881100833910551;-0.3054175122928977;-0.005750975111712099
0.49565704689262957;-0.14670227620494106;1.447154743642503;-0.585660207803995;-0.4540754015370696;-0.12197034958984321;-0.8174554730359256;-0.037693623553124216;0.14668678922273928;-0.27974837661076174;0.27995423247129564;-0.09134877843231011;0.07898284408855631;1.7297829194873744;1.165856979342252;-0.3169641487538321;-0.5666082022282183;-0.20891802635374862;0.31840504290914157;-0.5062038583466367;-0.6376283662824072;-0.34446206620574327;0.5045501516953975;-0.3054175122928977;-0.037589124653592536
0.5057240228506307;-0.14669100159390597;-0.8423130695815407;2.3906244895857682;-0.5312161509687646;-0.09617740734502554;-0.8273531955988537;0.044994361199984824;0.2723116748452489;-0.2581276594411483;0.27995423247129564;-0.06115896389050836;0.13577678055307577;1.4494832791009216;1.6024470448092025;-0.3112204672226414;-0.5656369808930106;-0.20891802635374862;0.32747561920781426;-0.5006986664575682;-0.6218635208707051;-0.32107513649251423;0.6209902199997401;-0.3054175122928977;-0.06942727419547297
0.5157909988086318;-0.14667972698287082;-0.07915713184019289;1.7681863371674962;-0.5337875092831545;-0.07038446510020778;-0.8372509181617817;0.12768234595309386;0.3979365604677585;-0.23650694227153482;0.27995423247129564;-0.030969149348706797;-0.19362805094113705;1.1691836387144676;2.0390371102761526;-0.3054767856914508;-0.5646657595578031;-0.20891802635374862;0.3365461955064872;-0.4951934745684996;-0.606098675459003;-0.2976882067792852;0.7374302883040825;-0.3054175122928977;-0.10126542373735341
0.48127565266691374;-0.1466684523718357;0.683998805901155;1.1457481847492244;-0.5363588675975444;-0.044591522855390114;-0.8471486407247099;0.210370330706203;0.5235614460902681;-0.21488622510192132;0.27995423247129564;-0.0007793348069052384;5.627750436672106;0.8888839983280149;2.4756271757431034;-0.2997331041602601;-0.5636945382225954;-0.20891802635374862;0.3456167718051601;-0.489688282679431;-0.5903338300473009;-0.2743012770660561;0.8538703566084249;-0.3054175122928977;-0.13310357327923383
